board_id,post_id,analysis_unit,title,published_at,source_url,selection_reason,views,recommendations,comment_count,analyzed_comment_count,comments_complete,body_sentiment,comment_reaction,intent,topic,confidence,evidence_terms,body_excerpt,model_version
2297,331268,khali,와 근데 레조타수 안정적으로 3000~3200타 나오긴하네여,2026-07-16 10:33:00+00:00,https://www.inven.co.kr/board/maple/2297/331268,comments,893,0,13,19,True,negative,neutral,complaint,밸런스·스킬,0.6,아쉽,딜 상승은 아쉽지만 레조타수 저점보완은 확실한거 같네요 보통 2500~2600나왔는데 테섭가서 쳐보니 최소 3천은 나오는듯요. 덤으로 필터키 인게임에서 써보니 체감 엄청나네요 ᄃᄃ,domain-lexicon-v1.1
2297,331296,khali,필터키 쓰시는 분들,2026-07-16 11:30:00+00:00,https://www.inven.co.kr/board/maple/2297/331296,comments,596,0,7,7,True,positive,neutral,praise,커뮤니티,0.6,감사,필터키 프로그램 쓰시는 분들 있나요? 있으시면 설정 값 공유 좀 해주시면 감사하겠습니다!,domain-lexicon-v1.1
2297,331115,khali,이럴거면 버프로내라,2026-07-16 08:14:00+00:00,https://www.inven.co.kr/board/maple/2297/331115,recommendations,569,1,3,3,True,neutral,positive,information,커뮤니티,0.35,,키세팅 칸쳐먹고 쓰는타이밍 신경쓰이는게 더 손해인거같은데 개존심은 쌔서 저따구로 내는거 역겹네그냥 걍 최종뎀주는 버프에 자동사출달던가 뭐하는 ᄏᄏ,domain-lexicon-v1.1
2297,331134,khali,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 5분35초 전분,2026-07-16 08:23:00+00:00,https://www.inven.co.kr/board/maple/2297/331134,recommendations,1013,1,5,5,True,neutral,negative,information,커뮤니티,0.35,,이제 스인미랑 좋은 승부 못함 개찌발림 ᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏ 근데 레조 발현량은 유의미하게 증가하긴 한듯 저번에 쟀을 때는 2248회 찍혔는데 이번엔 2712회 찍혓네,domain-lexicon-v1.1
2297,331325,khali,신규코어 설명만 들었는데 원래 고점유저는,2026-07-16 13:30:00+00:00,https://www.inven.co.kr/board/maple/2297/331325,recommendations,319,0,1,1,True,neutral,neutral,information,밸런스·스킬,0.35,,아래글정도랑 다른 글에서 설명정도만 봤는데 그럼 아래글 예시로 원래 3천타 나오는 사람은 상승효과가 없는고임? 스킬 자체는 차크리 레조 발현만 돕는걸로 아는데 그럼 원래 차크리 생성제한 안막히면 효과가 없는거임? 아니면 알게모르게 생성제한에 딜 2퍼 이상으로 체감될 정도로 막히고 있던거임 ?,domain-lexicon-v1.1
2297,331220,khali,퍼뎀 너프한거 보면 그냥 버프긴데,2026-07-16 09:30:00+00:00,https://www.inven.co.kr/board/maple/2297/331220,views,1077,0,2,2,True,negative,neutral,information,커뮤니티,0.6,너프,퍼뎀 낮은편이었던 걸 더 너프한거 보면 데스 블로섬에 대응되는 버프기로 방향성을 잡은것 같은데 그럼 시퀀스 넣어줘야하는거 아님? 테섭 칼리분들 시퀀스 됨?,domain-lexicon-v1.1
2295,299438,kinesis,더 바뀐건 없는거임?,2026-07-16 08:45:00+00:00,https://www.inven.co.kr/board/maple/2295/299438,comments,655,0,3,3,True,neutral,positive,information,커뮤니티,0.35,,조용하네.....,domain-lexicon-v1.1
2295,299611,kinesis,그냥 뭐 시발...,2026-07-16 13:38:00+00:00,https://www.inven.co.kr/board/maple/2295/299611,comments,242,0,1,2,True,neutral,neutral,information,밸런스·스킬,0.35,,우린 딜구조에 영향은 없으니까 다행이라 쳐야되나... ᄏᄏᄏᄏᄏ 뭔 ᄏᄏᄏᄏ 씨발 신규스킬 패치에 구조 안조져서 다행이다 ᄋᄌᄅ 하는것도 좆같긴하네 씨ᅵᅵᅵᅵ 발 ᄏᄏᄏᄏᄏᄏ,domain-lexicon-v1.1
2295,299444,kinesis,키네보조무기 추천 부탁드립니다,2026-07-16 08:56:00+00:00,https://www.inven.co.kr/board/maple/2295/299444,recommendations,332,0,1,1,True,neutral,neutral,request,커뮤니티,0.35,,오늘 제네무기는 해방해서 보조무기를 사줄려고 하는데 지금 제네 무기 옵션이 윗잠 마21퍼 보공35/에디 마력15퍼입니다 보조무기는 윗잠을 마마보 해야할지 보보마 해야할지 추천부탁드려요,domain-lexicon-v1.1
2295,299452,lara,"제가 이래서 딜보다 구조 개선이 더 중요하다 말했던거임,,",2026-07-16 09:05:00+00:00,https://www.inven.co.kr/board/maple/2295/299452,comments,1043,1,9,9,True,neutral,negative,request,밸런스·스킬,0.35,,"극딜에 분출 딜 잡아먹고 강제로 갱신 시키면서 2초 딜로스 나는거 무시하고 타직업이랑 점유율 똑같이 맞추면 이딴 스킬을 열라는거야 말라는거야,, 딜은 그냥 딸깍 하면 오를수도 내릴수도 있는데 스스로 족쇄차고 싶어서 먼 딜 받으면 2초 갱신 놔둬도 괜찮으니 머니 다 죽일까???????????",domain-lexicon-v1.1
2295,299555,lara,연무장에서 대충 쳐본 후기 (딜 비교),2026-07-16 10:35:00+00:00,https://www.inven.co.kr/board/maple/2295/299555,comments,811,0,5,5,True,negative,neutral,debate,밸런스·스킬,0.6,너프,필터키 체감도 보려고 해서 잠깨 재사용터지는거 걍 썼으니 느낌만 보세요. 일필은 x 5분 40초 기준 기존 : 3293조 필터키 on : 3337조 (약 1.3퍼 상승) 필터키 + 3차 코어 : 3464조 ( 6차 코어로 상승량 : 약 3.8퍼 ) 야무지게도 너프했네,domain-lexicon-v1.1
2295,299421,lara,분출 재설치시 딜로스나는것부터 해결해라,2026-07-16 08:30:00+00:00,https://www.inven.co.kr/board/maple/2295/299421,recommendations,663,6,3,3,True,neutral,negative,information,밸런스·스킬,0.35,,타직업이랑이랑 동비율로 주는게 맞음? 우린 재설치할때마다 2초 딜로스 그대론데 아니면 분분분 후속패치 롤백하던가 리컨 후속조치도없어 공용코어 실전딜 쓰레기급으로줘 주력기는 보스 이동할때마다 딜로스야 레전드 찐빠직업 어지럽다 어지러워,domain-lexicon-v1.1
2295,299428,lara,이제 텔포 정상화좀,2026-07-16 08:34:00+00:00,https://www.inven.co.kr/board/maple/2295/299428,recommendations,780,5,3,3,True,neutral,neutral,information,밸런스·스킬,0.35,,"[용맥의 자취] ""일반적인 마법사 텔레포트와 달리 120ms의 액션 딜레이가 있어 다른 스킬 사용 도중에 사용할 수 없다."" ""2스택 제한이 있어 원하는 시점에 이동하지 못하는 경우가 매우 빈번하게 생긴다."" 일반 법사텔은 바라지도 않으니까(덥점, 돌진 있으니) 딜레이 줄여주던가 스택좀 늘려줘...",domain-lexicon-v1.1
2295,299523,lara,딴건 모르겠고 분출 선딜은 조정해주지..,2026-07-16 10:04:00+00:00,https://www.inven.co.kr/board/maple/2295/299523,recommendations,545,10,2,2,True,neutral,neutral,complaint,밸런스·스킬,0.35,,"신규 코어 산의 씨앗, 분출 생성은 다 들어줬고 솔직히 타직업에 비해서 짜치는 이펙트 빼고 구조적으로는 괜찮다고 봐요 지금 거의 라라 플레이 경험에서 불쾌함의 99%는 분분분 막으면서 생긴 분출 선딜인데 바인드 패치하면서 더더욱 의미 없어진 아름드리 패치만 하고 분출은 왜 계속 유기하는지 모르겠네요 롤백하고 속성별 쿨 약간만 달면 분분분 막으면서 생긴 갱신로스는 없앨 수 있을텐데",domain-lexicon-v1.1
2295,299601,lara,라라 신규코어 3극딜 지분,2026-07-16 12:39:00+00:00,https://www.inven.co.kr/board/maple/2295/299601,recommendations,666,6,1,0,False,neutral,neutral,information,밸런스·스킬,0.35,,"조건 일필제거 어센트안씀 스인미크오솔 2회사용 보스/방어380/레벨285(풀렙뻥)/반감 무릉 풀도핑 1. 아무것도 강화안한상태 (풀코강 x / 분출만렙, 오리진18렙, 스킬코어 20 20 22 30렙, 화중군자 19렙 ) 2. 아무것도 강화안한상태 + 신규코어1렙 (풀코강 x / 분출만렙, 오리진18렙, 스킬코어 20 20 22 30렙, 화중군자 19렙 ) 3. 풀코강 + 신규코어 1렙 4. 풀코강 + 신규코어 30렙 (정기 1대 더들어감 / 3조정도 뺴야함) ※ 정리 1. 내 기준(스킬코어쪽 풀강이아니라 극딜약함, 분출 평딜지분 높음),으로 분출최종뎀 2.83% 분출딜 손해 + 신규코어 1렙기준 극딜 3.06% = 0.23%증가 상위 1%라라들을 제외한 대부분의 라라유저가 저랑 코강상황이 비슷하지 않을까 싶습니다. 마코는 거의 29~30렙이고 스킬코어쪽은 레벨이 낮은상황이죠 그리고 헥사 풀강인분들은 신규코어 1레벨 딜지분이 더 낮고 분출 데미지감소량이 더 적을겁니다. 2. 풀코강 ",domain-lexicon-v1.1
2295,299383,lara,너프 받을건 알고 있었는데,2026-07-16 08:03:00+00:00,https://www.inven.co.kr/board/maple/2295/299383,views,1989,0,2,2,True,neutral,neutral,debate,밸런스·스킬,0.35,,너무 줄어든 거 아닌가 싶은데 원래 분출 데미지 먹고 나오는거라 불안한데,domain-lexicon-v1.1
2295,299396,lara,다른 직업에 비해 과도하게 점유율잘나왔던건 인정,2026-07-16 08:13:00+00:00,https://www.inven.co.kr/board/maple/2295/299396,views,944,0,0,0,True,neutral,neutral,information,밸런스·스킬,0.35,,딜 가져가고 분출 다시깔면 딜로스 나는거 수정안해주는건 인정못해,domain-lexicon-v1.1
2294,457609,len,이러면 후오리진이 낫나?,2026-07-16 09:26:00+00:00,https://www.inven.co.kr/board/maple/2294/457609,comments,1599,0,10,10,True,neutral,neutral,information,밸런스·스킬,0.35,,승화분리 기준 선오리진 평소에 쓰던게 1234 승화 1 오리진 섬무 였는데 오리진 때에도 만참 쿨은 돌아있는데 4타가 안나가니까 섬무때까지 쿨타임 안가다가 섬무때 234 긁으면서 만참 터지는거니까 결국 두번만 들어가게되고 후오리진은 1234 승화 섬무 1234 1234 123 오리진 4 이런식으로 만참 세번넣을수 있는건가? 리5인 분들이 이런 테스트 해주실수 잇나요,domain-lexicon-v1.1
2294,457681,len,그러니까 렌 구조가,2026-07-16 10:15:00+00:00,https://www.inven.co.kr/board/maple/2294/457681,comments,2327,3,9,9,True,neutral,neutral,information,밸런스·스킬,0.35,,승화분리X 후오리진 = 시퀀스-예인-섬무망혼꾹-오리진 선오리진 = 시퀀스-예인-망혼1타-오리진-섬무망혼꾹 (만참을 늦게털기떄문에 후오리진보다 손해) 총 극딜 때 만참을 1회밖에 못쓰는거고 승화분리O 후오리진 = 시퀀스-예인-(망혼+만참)-승화시퀀스-섬무망혼꾹-오리진 선오리진 = 시퀀스-예인-(망혼+만참)-승화시퀀스-섬무1타-오리진-섬무망혼꾺 승화분리한 구조에서도 선오리진을 하면 만참 쿨을 못돌리기에 무조건 후오리진 해야하고 그나마 저점과 고점 딜편차가 적은 직업이 저점<=>고점 차이가 더 벌어지게 되는거잖아?,domain-lexicon-v1.1
2294,457729,len,5초뚝 리레5 극딜 방법 3만참 이거 맞나요,2026-07-16 11:13:00+00:00,https://www.inven.co.kr/board/maple/2294/457729,comments,768,0,11,11,True,neutral,neutral,debate,밸런스·스킬,0.35,,"선오리진 시퀀스-예인-(망혼3,4+만참)-승화시퀀스-망혼1타-오리진-섬무+망혼(만참)-돌아오는 망혼(만참) 이게 된다는 건가요 20초안에 3만참 넣기 이게 되나",domain-lexicon-v1.1
2294,457522,len,15초쿨은 누구 뇌속에서 나온걸까,2026-07-16 08:28:00+00:00,https://www.inven.co.kr/board/maple/2294/457522,recommendations,1334,8,3,3,True,neutral,negative,information,밸런스·스킬,0.35,,어 극딜에 만참 여러번 돌리면 패치기조에 어긋나네? 아하! 15초쿨을 달아서 방지하면 되잖아!!! 역시 난 천재야~ 이 생각하고 쳐낸건 아니었으면 좋겠다,domain-lexicon-v1.1
2294,457636,len,걍좀 1타장전 쿨 4타 발동 해주면 안되나 습박,2026-07-16 09:45:00+00:00,https://www.inven.co.kr/board/maple/2294/457636,recommendations,477,4,0,0,True,neutral,neutral,information,밸런스·스킬,0.35,,노쿨은 평딜극딜 다 오르는거라서 싫으면 저렇게해조 1타에 장전하면서 쿨돌고 4타에 발동하면 씁박 스킬세이브 해놔도 만참쿨 안밀리게 다 돌릴수있는데 꼬리에 불붙은 개새끼마냥 아씁박 빨리 털어 이지랄 해야하냐?,domain-lexicon-v1.1
2294,457693,len,모르겠다 어차피 편함으로 선택한 캐릭이라,2026-07-16 10:26:00+00:00,https://www.inven.co.kr/board/maple/2294/457693,recommendations,841,7,0,0,True,neutral,neutral,information,밸런스·스킬,0.35,,원래 최소컷 깎는 사람도 아니고 배율 높여서 여유로 잡는 사람이라 그냥 하던대로 승화분리니 뭐니 신경 안쓰고 시퀀스 꾹 극딜써야지. 신규코어 나와서 조금이라도 강해졌다고 생각하고 게임할 듯,domain-lexicon-v1.1
2294,457579,len,렌 6차 1렙찍을거면 안찍는게 낫나요?,2026-07-16 09:00:00+00:00,https://www.inven.co.kr/board/maple/2294/457579,views,2115,0,3,3,True,neutral,positive,information,커뮤니티,0.35,,ᄌᄀᄂ,domain-lexicon-v1.1
2294,457611,len,렌 승화 분리를 아직도 하는 거였음?,2026-07-16 09:27:00+00:00,https://www.inven.co.kr/board/maple/2294/457611,views,2123,0,5,5,True,neutral,neutral,information,밸런스·스킬,0.35,,저번 승화 정상화 패치 이후로 승화 분리 그냥 생각도 안 하고 있었는데 그동안 승화 시퀀스에 넣었으면 딜 엄청 손해봤던 거임?,domain-lexicon-v1.1
2294,457660,len,승화분리 필수된거임?,2026-07-16 10:04:00+00:00,https://www.inven.co.kr/board/maple/2294/457660,views,1958,1,3,3,True,neutral,neutral,information,밸런스·스킬,0.35,,원래 그냥 편하게 후오리진하고 시퀀스에 넣고 했는데 이제 선오리진에 승화분리해서 극딜해야하는거임?,domain-lexicon-v1.1
2295,299385,lete,아 심상세계 확률은 좀 그런데,2026-07-16 08:04:00+00:00,https://www.inven.co.kr/board/maple/2295/299385,comments,4065,0,9,9,True,negative,negative,complaint,밸런스·스킬,0.6,문제,"딜의 문제는 모르겠고, 전분 분석이 빡세지는데 저럴거면 전분분리라도 해주지",domain-lexicon-v1.1
2295,299454,lete,변경된 신스킬 툴팁,2026-07-16 09:07:00+00:00,https://www.inven.co.kr/board/maple/2295/299454,comments,4340,0,11,11,True,neutral,neutral,request,밸런스·스킬,0.35,,추가 공격 확률 50% 흠...,domain-lexicon-v1.1
2295,299559,lete,레테 걍 너프라고 생각하면 되죠?,2026-07-16 10:37:00+00:00,https://www.inven.co.kr/board/maple/2295/299559,comments,3563,0,8,8,False,negative,negative,question,커뮤니티,0.6,너프,얼마나 너프된건가요? 최종뎀 한 10퍼 급 너프인가요? 신규6차는 풀강아니면 의미도 없을꺼고,domain-lexicon-v1.1
2295,299426,lete,헤이즐로이드 내가 해냈어 형들!,2026-07-16 08:34:00+00:00,https://www.inven.co.kr/board/maple/2295/299426,recommendations,2109,4,2,0,False,neutral,neutral,information,커뮤니티,0.35,,내가 해냈어!!!,domain-lexicon-v1.1
2295,299483,lete,1렙 기준으로 열기만 할거면 걍 다른거 올리는게 나을거같은데,2026-07-16 09:27:00+00:00,https://www.inven.co.kr/board/maple/2295/299483,recommendations,2603,3,5,5,True,neutral,negative,information,밸런스·스킬,0.35,,아무것도 안건들고 기존 챌섭캐 그대로 옮겨온거에 1렙으로 까기만 했는데 40초 극딜로만 쳐보긴했다만 몇번을 쳐봐도 0.3퍼대 딜량이고 안열고 쳤을때 재사용 한 두세번만 더 터져도 딜 따이는거 보면 그냥 안열고 조각170개 일반 스킬강화코어에 박아도 될듯 버프형이라고 해도 1렙기준 10초버프라 이딕트 재사용좀 터지면 오리진 버프못묻히고 끝나버림..,domain-lexicon-v1.1
2295,299585,lete,레테 신스킬 5줄 요약,2026-07-16 11:14:00+00:00,https://www.inven.co.kr/board/maple/2295/299585,recommendations,4035,3,3,3,True,negative,negative,information,밸런스·스킬,0.6,너프,1.시퀀스 넣어도 됨. 분리랑 차이가 안나는수준 2.30레벨 기준으로는 1차테섭보다 오히려 평균적으로 세지는 감 운이 나빠야 1차테섭보다 약해짐 3.1레벨 오픈 효율은 모르겠음 4.근데 가만히 있으면 너프인데 신규 스킬 당연히 열어야함 5.1렙기준은 해본건 아니고 예상만 한건데 그냥 시퀀스 - 이딕트 오버로드 이딕트에 최종뎀 버프 넣는게 좋을거라 예상합니다. 개발자들 스킬구조 바꾸는데 계산 하느라 고생했겠다 싶음,domain-lexicon-v1.1
2295,299382,lete,레테는 하는 직원 있나본데?,2026-07-16 08:02:00+00:00,https://www.inven.co.kr/board/maple/2295/299382,views,6267,0,3,3,True,neutral,neutral,complaint,커뮤니티,0.35,,왜케 패치 맘에드냐,domain-lexicon-v1.1
2295,299515,luminous,레전드 늅늅이 플러스 패스 질문...,2026-07-16 09:57:00+00:00,https://www.inven.co.kr/board/maple/2295/299515,comments,400,0,2,2,True,neutral,neutral,question,커뮤니티,0.35,,일단 주는 대적자 코인은 전부 블큐로 바꿔먹어서 저 옵션 띄우긴 했는데 앞으로 주는 코인을 어떻게 써야할 지 고민입니다! 1추 보공 뜰 때까지 심환불 갈길까요 아니면 블큐로 바꿔먹어서 3줄 저격 갈까요?,domain-lexicon-v1.1
2295,299531,luminous,이번 테섭 필터키 뭔가 이상한데,2026-07-16 10:12:00+00:00,https://www.inven.co.kr/board/maple/2295/299531,comments,607,0,2,2,True,neutral,negative,information,커뮤니티,0.35,,노바 1회 사용 타수가 56회인데 재사용 연속 100번 ᄃᄃ,domain-lexicon-v1.1
2295,299572,luminous,여튼 우리는 열어도 괜찮은거에요?,2026-07-16 10:58:00+00:00,https://www.inven.co.kr/board/maple/2295/299572,comments,705,0,3,3,True,neutral,neutral,information,커뮤니티,0.35,,우리 직게만 이런 글이 없네,domain-lexicon-v1.1
2295,299608,luminous,해방 잠재,2026-07-16 13:19:00+00:00,https://www.inven.co.kr/board/maple/2295/299608,recommendations,134,0,1,2,True,neutral,neutral,request,커뮤니티,0.35,,안녕하세요 루미 선생님들 해방하구 카레잠 바르자마자 마보보 12/30/30 떴는데 굳이 블큐 여기에 더 쓸 필요 있을까요? 우선 쓰다가 다른 부위먼저하구 더 돌리는게 나을까요..?,domain-lexicon-v1.1
2295,299612,luminous,진문보다 점유율낮은걸 진짜 6차라고 내다니,2026-07-16 13:52:00+00:00,https://www.inven.co.kr/board/maple/2295/299612,recommendations,216,0,0,0,True,neutral,neutral,information,밸런스·스킬,0.35,,뒤에 코어들 얼마나 좋게낼라고 이따구로 내니..,domain-lexicon-v1.1
2295,299620,luminous,축제인가요?,2026-07-16 14:36:00+00:00,https://www.inven.co.kr/board/maple/2295/299620,recommendations,120,0,0,0,True,neutral,neutral,question,커뮤니티,0.35,,이펙트는 걍 소마 복붙이던데,domain-lexicon-v1.1
2295,299424,luminous,※-----※ ●▅▇█▇▆▅▄▇,2026-07-16 08:32:00+00:00,https://www.inven.co.kr/board/maple/2295/299424,views,698,0,0,0,True,negative,neutral,complaint,버그·사용성,0.6,오류,이걸거면 테섭 왜함? 오류수정은 본섭가서 해도 되는데,domain-lexicon-v1.1
2296,184312,marksman,ㅅㅅ,2026-07-16 08:00:00+00:00,https://www.inven.co.kr/board/maple/2296/184312,comments,974,2,1,1,True,neutral,neutral,request,커뮤니티,0.35,,■ 신궁 - 리썰 퍼니셔 · 리썰 볼트를 모두 소모하고 최대 HP가 가장 높은 적의 폭발성 화살 중첩이 최대치일 때 리썰 버스트가 발동하는 자동 사용 모드가 추가됩니다.,domain-lexicon-v1.1
2296,184474,marksman,스플릿75초 된거 나쁘지 않다 생각하는데,2026-07-16 10:16:00+00:00,https://www.inven.co.kr/board/maple/2296/184474,comments,796,0,6,6,True,neutral,negative,question,밸런스·스킬,0.35,,120초 그대로였으면 입장극딜 어떻게든 욱여박는식으로 빌드 짜였을거같고 그러면 그거 안하면 손해 느낌으로 밸패 계속 들어왔을거같은데 그런거 미연에 방지하는 느낌이라 긍정적으로 생각함,domain-lexicon-v1.1
2296,184494,marksman,선생님들 하드세렌,2026-07-16 11:02:00+00:00,https://www.inven.co.kr/board/maple/2296/184494,comments,271,0,4,4,True,neutral,positive,information,커뮤니티,0.35,,114퍼면 많이 힘들까요,domain-lexicon-v1.1
2296,184530,marksman,그래서 스플릿 75초된거 좋은거에요 나쁜거에요??,2026-07-16 12:59:00+00:00,https://www.inven.co.kr/board/maple/2296/184530,comments,301,0,3,6,True,positive,negative,complaint,커뮤니티,0.6,좋다,뭐가뭔지 잘모르겠서요.... 왜 안좋다고 느껴지는거죠ᅲᅲ,domain-lexicon-v1.1
2296,184311,marksman,"신규6차 자동발사모드 추가, 스플릿 지속시간 감소",2026-07-16 08:00:00+00:00,https://www.inven.co.kr/board/maple/2296/184311,recommendations,758,1,0,0,True,neutral,neutral,request,보스·전투,0.35,,스플릿은 저러면 사냥에서도 지금이랑 비슷하겠네,domain-lexicon-v1.1
2298,224637,mechanic,2022년부터 리마 존버하신분 살아계신가요?,2026-07-13 15:00:00+00:00,https://www.inven.co.kr/board/maple/2298/224637,comments,717,0,12,12,True,positive,neutral,praise,밸런스·스킬,0.6,감사,"부캐로 썬콜 루미 보마 렌 일리움 100퍼 배율로 최소컷 잘만깨왔는데 현타오네요. 메카닉만 120퍼에서 130에까지 스펙업해야 그나마 클리어하고... 모험가 시그 개화월영 키네 와헌. 리마하면 우리차례도 올 줄 알았지 구조도 낡았고 체급도 구리고 에휴 타이탄 무적기 행동불가, 극딜기 10초 키다운 행동불가 운영자님 이 두개라도 좀 풀어줘봐요 뻑뻑해요.부캐하다오면 한숨만 나와요 애정캐 매몰 누칼협이라 말한다면 할말 없습니다만 서럽 ᅮᅮ. + 검마 4페 20분쳐봐라 참고로 드릴러쉬 딜레이 패치랑 로봇 3형제 온오프는 감사합니다 좋은패치였어요 잘쓰고있습니다",domain-lexicon-v1.1
2298,224704,mechanic,Num Lock 을 이용한 호밍 자동사출 하는법,2026-07-14 15:00:00+00:00,https://www.inven.co.kr/board/maple/2298/224704,comments,900,0,4,4,True,neutral,neutral,information,보스·전투,0.35,,"준비물: 텐키가 있는 키보드(노트북도 가능) 1. 호밍을 Insert 버튼에 올려놓는다 (다른 버튼은 안되고 Insert만 가능) 2. 넘버락을 해제한다(숫자키 2,4,6,8번으로 방향키가 작동된다면 해제된 것) 3. 0번(Insert)을 누른 상태에서 넘버락을 킨다 (본인은 텐키로 방향키 및 home end pgup pgdn delete를 사용하기 때문에 켰다가 다시 끄는데, 이래도 가능함) 4. 호밍이 자동으로 나가는 것을 보면서 사냥도 하고 보스도 한다 *사냥할 땐 1분마다 한번씩 움직여 줘야 안멈춘다. *다른 스킬 및 소비아이템은 사용 가능한데, 호밍을 누르고 있는 판정이라 인벤토리나 스킬창 등 UI는 열지 못한다. *보스할 때는 전탄발사 누를 때, 기절 걸릴 때 풀어지니까 다시 설정해줘야 한다.",domain-lexicon-v1.1
2298,224774,mechanic,기어코 가로 마미컨으로 내는구나 ㅋㅋㅋㅋㅋㅋ,2026-07-16 08:25:00+00:00,https://www.inven.co.kr/board/maple/2298/224774,comments,938,1,5,5,True,neutral,negative,information,밸런스·스킬,0.35,,진지하게 인팬6차 스킵하고 이번꺼 화력 몰빵해줬으면 안됐나? 괜히 딜량 찢어놔서 두개 다 뽕맛도안느껴지고 좆같네 나우에서 이럴거면 스킬 내지 말라는거에 진심으로 공감했다 9월 밸패도 보나마나 개좆같이할거면서 ᄏᄏᄏᄏ,domain-lexicon-v1.1
2298,224711,mechanic,메카닉 바인드 패치,2026-07-14 15:00:00+00:00,https://www.inven.co.kr/board/maple/2298/224711,recommendations,630,0,0,0,True,neutral,neutral,information,밸런스·스킬,0.35,,이제 저 패치 들어오면 전탄을 설치기로 바꾸거나 제논처럼 적어도 키다운이라도 줄여야될텐데요.. 그동안 매시브라도 박아넣게.... 다른 직업중에 2분 극딜에 무적 키다운애들이 남아있는 직업이 있나요?,domain-lexicon-v1.1
2298,224844,mechanic,근데 이건 그냥 조롱아님 ?,2026-07-16 12:42:00+00:00,https://www.inven.co.kr/board/maple/2298/224844,recommendations,347,0,1,1,True,neutral,negative,information,밸런스·스킬,0.35,,"쇼케때 굳이 메카닉 스킬 화면에 크게 예시로 보여주면서 평딜 비중이 높은 직업들은 극딜 스킬을 줬다면서 자신있게 얘기하더니, 막상 받은건 2분 마미컨 나우에서는 극딜 줄려고 했던 스킬들이 데미지 비중이 낮은거 알고있다 근데 기다려라 9월에 해주겠다 이게 뭔말임 ?",domain-lexicon-v1.1
2298,224845,mechanic,"버스터 스테이션 최대 사거리, 타겟 재추적, 공중 잔류시간 체크",2026-07-16 13:00:00+00:00,https://www.inven.co.kr/board/maple/2298/224845,recommendations,159,1,1,3,True,neutral,positive,information,커뮤니티,0.35,,수로는 선오리진> 시퀀스 빌드에선 누수x 시퀀스 > 선전탄 빌드에선 누수o (약 30% 증발),domain-lexicon-v1.1
2296,184307,mercedes,테섭 스킬조정 메르파트,2026-07-16 07:57:00+00:00,https://www.inven.co.kr/board/maple/2296/184307,comments,1418,0,8,8,True,neutral,negative,information,밸런스·스킬,0.35,,"■ 메르세데스 - 베리안 서지 · 거스트 다이브, 라이트닝 엣지, 롤링 문썰트와 연계 가능하도록 변경됩니다. ■ 메르세데스 - 거스트 다이브 · 베리안 서지와 연계 가능하도록 변경됩니다. - 라이트닝 엣지 · 베리안 서지와 연계 가능하도록 변경됩니다. - 롤링 문썰트 · 베리안 서지와 연계 가능하도록 변경됩니다. - 레전드리 스피어 · 스킬 설명이 수정됩니다. - 레전드리 스피어 VI · 스킬 설명이 수정됩니다. 사이트검색 메르 해본결과 이거만있음 퍼뎀은 나와봐야알듯",domain-lexicon-v1.1
2296,184388,mercedes,평딜 4초뚝 기준 기존이 아무리쳐도 더높은데 정상인가요?,2026-07-16 08:42:00+00:00,https://www.inven.co.kr/board/maple/2296/184388,comments,960,0,8,8,True,neutral,neutral,question,밸런스·스킬,0.35,,2차테섭들어오고나서 쳐봤는데... 평딜 기준으로 요렇케 쳤는데 아무리 쳐도 기존 사이클이 더 높아요.. 잘못치고있는건가요? 기존 사이클 : 엔릴 - 스듀 - 유니콘 - 스피어 - 맆토 변경 사이클 (베리안 30렙) : 베리안 - 스피어 - 맆토 - 엔릴,domain-lexicon-v1.1
2296,184444,mercedes,ㅈ된건 서지 연계로 고점은 이제 중위권안착이라는거임 ㅋㅋ,2026-07-16 09:28:00+00:00,https://www.inven.co.kr/board/maple/2296/184444,comments,995,0,8,8,True,neutral,negative,complaint,밸런스·스킬,0.35,,이제 허수아비 딜보고 메벤남들 와~ 시너지도있고 중위권 딜량인데 메르 왜 징징댐? << 이 초식 쓸 예정 ᄏᄏ 그럼 운영진들 흐뭇해하며 아무것도안할듯,domain-lexicon-v1.1
2296,184511,mercedes,얘드라 안접으면 이기는거야,2026-07-16 11:30:00+00:00,https://www.inven.co.kr/board/maple/2296/184511,comments,881,4,10,10,False,neutral,negative,information,밸런스·스킬,0.35,,3분시절 실피디아타고 무릉 몹 거다로 벽에다 쳐박아놓고 벽박치기 하던거 막 2분 됐을 때는 70초 넘게 연계하고 이르칼라 쏘면서 시드링 존나 누르고 연계 끝나면 가이디드 헤카테 끄고 v 코어 열어서 치격 스위칭하고 가이디드 헤카테 다시 키고 연계중에 링 익스체인지 누르고 컷씬에 프리드 안날아가길 기도하고 2025년 9월 10월 11월 12월 한숨만 쉬고 이스케이프 섞어서 연계하는거 연습하고 다 주마등처럼 지나간다 아련하네 베리안서지? 너네 더한것도 다 견뎌냈어 우리 또 몸비틀기 해보자 화이팅 개씨발새기들아,domain-lexicon-v1.1
